MethMMD,Kernel,parametre,perturbation,size,mmd,time
MMDl,laplacian,5.0,std*2,10,-0.08353270889745874,0.0004677772521972656
MMDl,laplacian,5.0,unif_law,10,-0.018453370570990234,0.0004391670227050781
MMDq,gaussian,0.25,same,10,0.0711245156941186,0.0015745162963867188
MMDq,gaussian,0.25,mu+1,10,-0.007273152230368285,0.0016477108001708984
MMDq,gaussian,0.25,std*2,10,0.10708375025391997,0.0015954971313476562
MMDq,gaussian,0.25,unif_law,10,0.21886636892747358,0.0015718936920166016
MMDq,gaussian,0.5,same,10,0.07286475409347237,0.0016126632690429688
MMDq,gaussian,0.5,mu+1,10,-0.005052318167366843,0.0015959739685058594
MMDq,gaussian,0.5,std*2,10,0.1250792928905271,0.0016384124755859375
MMDq,gaussian,0.5,unif_law,10,0.2629079660064799,0.0017611980438232422
MMDq,gaussian,1.0,same,10,0.05806395331770431,0.0015761852264404297
MMDq,gaussian,1.0,mu+1,10,-0.007277257350508215,0.0016644001007080078
MMDq,gaussian,1.0,std*2,10,0.11221777095950847,0.001596212387084961
MMDq,gaussian,1.0,unif_law,10,0.2522866705648994,0.0015795230865478516
MMDq,gaussian,2.0,same,10,0.035896393860691767,0.0016324520111083984
MMDq,gaussian,2.0,mu+1,10,-0.007266773744218247,0.0015950202941894531
MMDq,gaussian,2.0,std*2,10,0.07150571617558377,0.0018091201782226562
MMDq,gaussian,2.0,unif_law,10,0.18003365599151921,0.0016207695007324219
MMDq,gaussian,5.0,same,10,0.00948544710105681,0.0016241073608398438
MMDq,gaussian,5.0,mu+1,10,0.00378893784465828,0.0015895366668701172
MMDq,gaussian,5.0,std*2,10,0.01998284257491445,0.0015931129455566406
MMDq,gaussian,5.0,unif_law,10,0.07508927990434278,0.0016291141510009766
MMDq,laplacian,0.25,same,10,0.016433354408030176,0.0015072822570800781
MMDq,laplacian,0.25,mu+1,10,0.001111036224552997,0.0017209053039550781
MMDq,laplacian,0.25,std*2,10,0.027998013448842007,0.0015816688537597656
MMDq,laplacian,0.25,unif_law,10,0.08371397206854425,0.0015141963958740234
MMDq,laplacian,0.5,same,10,0.029563193083523398,0.0015535354614257812
MMDq,laplacian,0.5,mu+1,10,-0.004276738507473565,0.001573801040649414
MMDq,laplacian,0.5,std*2,10,0.05167104083229557,0.001573801040649414
MMDq,laplacian,0.5,unif_law,10,0.13576547027732522,0.0015270709991455078
MMDq,laplacian,1.0,same,10,0.04115534881687255,0.0017275810241699219
MMDq,laplacian,1.0,mu+1,10,-0.010707027723256157,0.0015940666198730469
MMDq,laplacian,1.0,std*2,10,0.06923792202475243,0.001588582992553711
MMDq,laplacian,1.0,unif_law,10,0.17199950660466057,0.0015232563018798828
MMDq,laplacian,2.0,same,10,0.036473098936454784,0.0015287399291992188
MMDq,laplacian,2.0,mu+1,10,-0.015292229253089318,0.0015990734100341797
MMDq,laplacian,2.0,std*2,10,0.054429829623110604,0.0015482902526855469
MMDq,laplacian,2.0,unif_law,10,0.14799636687983975,0.0015239715576171875
MMDq,laplacian,5.0,same,10,0.011781274735956943,0.001577138900756836
MMDq,laplacian,5.0,mu+1,10,-0.018022261938107603,0.0015408992767333984
MMDq,laplacian,5.0,std*2,10,0.004622084250269415,0.0015482902526855469
MMDq,laplacian,5.0,unif_law,10,0.07350194323694145,0.0015730857849121094
MMDl,gaussian,0.25,same,50,0.03949075450227145,0.0006496906280517578
MMDl,gaussian,0.25,mu+1,50,0.17650285807653368,0.0005354881286621094
MMDl,gaussian,0.25,std*2,50,0.15979717640590424,0.0005362033843994141
MMDl,gaussian,0.25,unif_law,50,-0.11537156615662432,0.0005204677581787109
MMDl,gaussian,0.5,same,50,0.030700473732184506,0.0005190372467041016
MMDl,gaussian,0.5,mu+1,50,0.23134929229971404,0.0005509853363037109
MMDl,gaussian,0.5,std*2,50,0.17197954894630463,0.0005323886871337891
MMDl,gaussian,0.5,unif_law,50,-0.12089848675743553,0.0005190372467041016
MMDl,gaussian,1.0,same,50,0.00417078415951913,0.0005314350128173828
MMDl,gaussian,1.0,mu+1,50,0.23187774592254867,0.0005440711975097656
MMDl,gaussian,1.0,std*2,50,0.1538078382131925,0.0005426406860351562
MMDl,gaussian,1.0,unif_law,50,-0.120812138831295,0.0005276203155517578
MMDl,gaussian,2.0,same,50,-0.0257249937176114,0.0005300045013427734
MMDl,gaussian,2.0,mu+1,50,0.17763821075908232,0.0005786418914794922
MMDl,gaussian,2.0,std*2,50,0.10948226645242741,0.0005431175231933594
MMDl,gaussian,2.0,unif_law,50,-0.10932453673890848,0.0005679130554199219
MMDl,gaussian,5.0,same,50,-0.039033660528058366,0.0005288124084472656
MMDl,gaussian,5.0,mu+1,50,0.09192823875636776,0.0005407333374023438
MMDl,gaussian,5.0,std*2,50,0.04613408658405447,0.0005443096160888672
MMDl,gaussian,5.0,unif_law,50,-0.07559803958306091,0.0005290508270263672
MMDl,laplacian,0.25,same,50,-0.01496978727105926,0.0004444122314453125
MMDl,laplacian,0.25,mu+1,50,0.08171281468980979,0.00045990943908691406
MMDl,laplacian,0.25,std*2,50,0.0490855845045698,0.0005025863647460938
MMDl,laplacian,0.25,unif_law,50,-0.062075365616602624,0.0004506111145019531
MMDl,laplacian,0.5,same,50,-0.010220280881016492,0.0004444122314453125
MMDl,laplacian,0.5,mu+1,50,0.12169243515439163,0.000461578369140625
MMDl,laplacian,0.5,std*2,50,0.08576663713753468,0.0004990100860595703
MMDl,laplacian,0.5,unif_law,50,-0.08803156875632247,0.0004553794860839844
MMDl,laplacian,1.0,same,50,0.005099843854577202,0.00045800209045410156
MMDl,laplacian,1.0,mu+1,50,0.13674913765296112,0.0005066394805908203
MMDl,laplacian,1.0,std*2,50,0.11241575566925559,0.00046896934509277344
MMDl,laplacian,1.0,unif_law,50,-0.10043822756116029,0.0004558563232421875
MMDl,laplacian,2.0,same,50,0.013925956032555255,0.0004584789276123047
MMDl,laplacian,2.0,mu+1,50,0.09194246508142538,0.00048232078552246094
MMDl,laplacian,2.0,std*2,50,0.10021100480603534,0.00048232078552246094
MMDl,laplacian,2.0,unif_law,50,-0.09140386635447306,0.0004737377166748047
MMDl,laplacian,5.0,same,50,-0.0011784531133206676,0.0004661083221435547
MMDl,laplacian,5.0,mu+1,50,-0.004238891857202898,0.0005190372467041016
MMDl,laplacian,5.0,std*2,50,0.044125188958527885,0.0004837512969970703
MMDl,laplacian,5.0,unif_law,50,-0.05640786127016655,0.0006575584411621094
MMDq,gaussian,0.25,same,50,-0.018059630493780676,0.002566099166870117
MMDq,gaussian,0.25,mu+1,50,0.09358989272234985,0.0025739669799804688
MMDq,gaussian,0.25,std*2,50,0.07580570648188861,0.0025763511657714844
MMDq,gaussian,0.25,unif_law,50,0.014963115336882993,0.0025949478149414062
MMDq,gaussian,0.5,same,50,-0.014231893810285667,0.002606630325317383
MMDq,gaussian,0.5,mu+1,50,0.12616027233992877,0.0026161670684814453
MMDq,gaussian,0.5,std*2,50,0.09970803694053065,0.0026199817657470703
MMDq,gaussian,0.5,unif_law,50,0.01521016009608478,0.002638101577758789
MMDq,gaussian,1.0,same,50,-0.009921158543690911,0.0026307106018066406
MMDq,gaussian,1.0,mu+1,50,0.14916323643752172,0.002804994583129883
MMDq,gaussian,1.0,std*2,50,0.11547471310374269,0.002639293670654297
MMDq,gaussian,1.0,unif_law,50,0.015317605681141933,0.0026586055755615234
MMDq,gaussian,2.0,same,50,-0.006463769329698499,0.002643108367919922
MMDq,gaussian,2.0,mu+1,50,0.14816362061389143,0.00263214111328125
MMDq,gaussian,2.0,std*2,50,0.11090309976145596,0.0028328895568847656
MMDq,gaussian,2.0,unif_law,50,0.014289587083049726,0.0026235580444335938
MMDq,gaussian,5.0,same,50,-0.0036706423151229295,0.0026192665100097656
MMDq,gaussian,5.0,mu+1,50,0.10886283778974915,0.0026366710662841797
MMDq,gaussian,5.0,std*2,50,0.07206689748148842,0.0025734901428222656
MMDq,gaussian,5.0,unif_law,50,0.01004528602462873,0.0027618408203125
MMDq,laplacian,0.25,same,50,-0.005035305006020563,0.0022628307342529297
MMDq,laplacian,0.25,mu+1,50,0.07667449079271416,0.002518892288208008
MMDq,laplacian,0.25,std*2,50,0.04933677604897779,0.0023081302642822266
MMDq,laplacian,0.25,unif_law,50,0.008610500808637234,0.0023314952850341797
MMDq,laplacian,0.5,same,50,-0.008057060639790503,0.0023317337036132812
MMDq,laplacian,0.5,mu+1,50,0.10099041254721497,0.002350330352783203
MMDq,laplacian,0.5,std*2,50,0.07170593806510162,0.002290964126586914
MMDq,laplacian,0.5,unif_law,50,0.012458340960562975,0.0022742748260498047
MMDq,laplacian,1.0,same,50,-0.011407740781451792,0.002312898635864258
MMDq,laplacian,1.0,mu+1,50,0.09905688286377334,0.002345561981201172
MMDq,laplacian,1.0,std*2,50,0.07427069500550165,0.0023615360260009766
MMDq,laplacian,1.0,unif_law,50,0.014970357911588517,0.002343893051147461
MMDq,laplacian,2.0,same,50,-0.013308361151163295,0.002511739730834961
MMDq,laplacian,2.0,mu+1,50,0.06805411918500764,0.002347230911254883
MMDq,laplacian,2.0,std*2,50,0.05034163154949706,0.002350330352783203
MMDq,laplacian,2.0,unif_law,50,0.015563893284566865,0.002384185791015625
MMDq,laplacian,5.0,same,50,-0.011187163391550292,0.0022864341735839844
MMDq,laplacian,5.0,mu+1,50,0.027419004235042344,0.002476930618286133
MMDq,laplacian,5.0,std*2,50,0.014612518825501186,0.002305269241333008
MMDq,laplacian,5.0,unif_law,50,0.013671967462033252,0.0023126602172851562
MMDl,gaussian,0.25,same,100,0.046029680948572536,0.0006880760192871094
MMDl,gaussian,0.25,mu+1,100,0.14357487057951332,0.0005486011505126953
MMDl,gaussian,0.25,std*2,100,0.12106587237499411,0.0005521774291992188
MMDl,gaussian,0.25,unif_law,100,0.1277134086924874,0.0005357265472412109
MMDl,gaussian,0.5,same,100,0.06083504590259693,0.0005271434783935547
MMDl,gaussian,0.5,mu+1,100,0.18217347108962312,0.0008172988891601562
MMDl,gaussian,0.5,std*2,100,0.12653016108586598,0.0005750656127929688
MMDl,gaussian,0.5,unif_law,100,0.08808555443993775,0.0005381107330322266
MMDl,gaussian,1.0,same,100,0.07613230445464005,0.0005981922149658203
MMDl,gaussian,1.0,mu+1,100,0.2084564507493492,0.0005936622619628906
MMDl,gaussian,1.0,std*2,100,0.15212222778310283,0.0005533695220947266
MMDl,gaussian,1.0,unif_law,100,0.0367112172079009,0.0005772113800048828
MMDl,gaussian,2.0,same,100,0.07915546582569703,0.0005404949188232422
MMDl,gaussian,2.0,mu+1,100,0.20441916035184513,0.000751495361328125
MMDl,gaussian,2.0,std*2,100,0.16440723087510492,0.0005550384521484375
MMDl,gaussian,2.0,unif_law,100,0.00910311183452194,0.0005774497985839844
MMDl,gaussian,5.0,same,100,0.05589415228873662,0.0005407333374023438
MMDl,gaussian,5.0,mu+1,100,0.14546525443168065,0.0005919933319091797
MMDl,gaussian,5.0,std*2,100,0.12977313110091232,0.0005538463592529297
MMDl,gaussian,5.0,unif_law,100,0.003357386901534056,0.0005385875701904297
MMDl,laplacian,0.25,same,100,0.03944500639564808,0.0004589557647705078
MMDl,laplacian,0.25,mu+1,100,0.10644141942636182,0.0004723072052001953
MMDl,laplacian,0.25,std*2,100,0.09202760771826135,0.00047016143798828125
MMDl,laplacian,0.25,unif_law,100,0.020695765140137327,0.0004565715789794922
MMDl,laplacian,0.5,same,100,0.05315460442882042,0.0004932880401611328
MMDl,laplacian,0.5,mu+1,100,0.14435402488808896,0.00047397613525390625
MMDl,laplacian,0.5,std*2,100,0.12421870151988294,0.0004711151123046875
MMDl,laplacian,0.5,unif_law,100,0.0380291376512573,0.00045299530029296875
MMDl,laplacian,1.0,same,100,0.05362083729664917,0.0004627704620361328
MMDl,laplacian,1.0,mu+1,100,0.14937845426832858,0.0005195140838623047
MMDl,laplacian,1.0,std*2,100,0.13063769104785336,0.0004794597625732422
MMDl,laplacian,1.0,unif_law,100,0.06450663581146174,0.0004661083221435547
MMDl,laplacian,2.0,same,100,0.04028535827768227,0.00046944618225097656
MMDl,laplacian,2.0,mu+1,100,0.11599275983212864,0.0004811286926269531
MMDl,laplacian,2.0,std*2,100,0.11629930876351638,0.0004830360412597656
MMDl,laplacian,2.0,unif_law,100,0.08659886172587751,0.00046753883361816406
MMDl,laplacian,5.0,same,100,0.027754222878652667,0.0004677772521972656
MMDl,laplacian,5.0,mu+1,100,0.07340928692265425,0.00047779083251953125
MMDl,laplacian,5.0,std*2,100,0.09490991624648157,0.0004830360412597656
MMDl,laplacian,5.0,unif_law,100,0.06908590878441329,0.00046443939208984375
MMDq,gaussian,0.25,same,100,0.003902040221547054,0.005363941192626953
MMDq,gaussian,0.25,mu+1,100,0.10207607681966024,0.003937721252441406
MMDq,gaussian,0.25,std*2,100,0.11931906249144525,0.0039403438568115234
MMDq,gaussian,0.25,unif_law,100,0.050021023177985624,0.003938198089599609
MMDq,gaussian,0.5,same,100,0.0026993240530361895,0.0041201114654541016
MMDq,gaussian,0.5,mu+1,100,0.12527941286700872,0.003972768783569336
MMDq,gaussian,0.5,std*2,100,0.1413658999900046,0.013447999954223633
MMDq,gaussian,0.5,unif_law,100,0.04218379392336058,0.003919839859008789
MMDq,gaussian,1.0,same,100,0.0017718940321753696,0.006047725677490234
MMDq,gaussian,1.0,mu+1,100,0.13808052729985731,0.003947257995605469
MMDq,gaussian,1.0,std*2,100,0.15137170118089815,0.003956317901611328
MMDq,gaussian,1.0,unif_law,100,0.026839394262936578,0.003928661346435547
MMDq,gaussian,2.0,same,100,0.0008538667398136912,0.003917217254638672
MMDq,gaussian,2.0,mu+1,100,0.12956641534973,0.004170656204223633
MMDq,gaussian,2.0,std*2,100,0.13367540766361774,0.003975391387939453
MMDq,gaussian,2.0,unif_law,100,0.01320371930321862,0.003939390182495117
MMDq,gaussian,5.0,same,100,0.00012263972406767465,0.003942012786865234
MMDq,gaussian,5.0,mu+1,100,0.09022706327322849,0.003981351852416992
MMDq,gaussian,5.0,std*2,100,0.0761768860374854,0.003972053527832031
MMDq,gaussian,5.0,unif_law,100,0.00434016254959424,0.003894805908203125
MMDq,laplacian,0.25,same,100,0.0016621486231298555,0.0031690597534179688
MMDq,laplacian,0.25,mu+1,100,0.06879775596658466,0.003190755844116211
MMDq,laplacian,0.25,std*2,100,0.06206831079771846,0.0031898021697998047
MMDq,laplacian,0.25,unif_law,100,0.010968050017755138,0.0031638145446777344
MMDq,laplacian,0.5,same,100,0.003267746715646336,0.003172159194946289
MMDq,laplacian,0.5,mu+1,100,0.09452807959478782,0.0034017562866210938
MMDq,laplacian,0.5,std*2,100,0.0953421567954238,0.003205537796020508
MMDq,laplacian,0.5,unif_law,100,0.01959955875134778,0.003781557083129883
MMDq,laplacian,1.0,same,100,0.006003411240801615,0.0031862258911132812
MMDq,laplacian,1.0,mu+1,100,0.10072173113882088,0.003394603729248047
MMDq,laplacian,1.0,std*2,100,0.11128146576499898,0.0031991004943847656
MMDq,laplacian,1.0,unif_law,100,0.030460253472306187,0.003503084182739258
MMDq,laplacian,2.0,same,100,0.009941650081909725,0.003164529800415039
MMDq,laplacian,2.0,mu+1,100,0.08126029138428126,0.003198385238647461
MMDq,laplacian,2.0,std*2,100,0.0950267701256417,0.0037534236907958984
MMDq,laplacian,2.0,unif_law,100,0.03656730453556711,0.0031614303588867188
MMDq,laplacian,5.0,same,100,0.015041824031444467,0.0031261444091796875
MMDq,laplacian,5.0,mu+1,100,0.049564775902930375,0.0031898021697998047
MMDq,laplacian,5.0,std*2,100,0.059375817476213705,0.0033941268920898438
MMDq,laplacian,5.0,unif_law,100,0.02861966099819971,0.0031816959381103516
MMDl,gaussian,0.25,same,500,-0.08395502127803309,0.0006206035614013672
MMDl,gaussian,0.25,mu+1,500,0.12308503335204335,0.0006954669952392578
MMDl,gaussian,0.25,std*2,500,0.033369851499541595,0.0006961822509765625
MMDl,gaussian,0.25,unif_law,500,0.012236550959838268,0.0006821155548095703
MMDl,gaussian,0.5,same,500,-0.07295992857679795,0.0006780624389648438
MMDl,gaussian,0.5,mu+1,500,0.14478004970564934,0.0006961822509765625
MMDl,gaussian,0.5,std*2,500,0.03261029773096311,0.0006992816925048828
MMDl,gaussian,0.5,unif_law,500,0.029021934331116255,0.0006787776947021484
MMDl,gaussian,1.0,same,500,-0.054525888440328234,0.0006911754608154297
MMDl,gaussian,1.0,mu+1,500,0.15469054144648783,0.0007429122924804688
MMDl,gaussian,1.0,std*2,500,0.02838560721754777,0.0007109642028808594
MMDl,gaussian,1.0,unif_law,500,0.028608027659208744,0.0007293224334716797
MMDl,gaussian,2.0,same,500,-0.034158265999830406,0.0007371902465820312
MMDl,gaussian,2.0,mu+1,500,0.1449642212460666,0.0007028579711914062
MMDl,gaussian,2.0,std*2,500,0.018995275181887792,0.0007424354553222656
MMDl,gaussian,2.0,unif_law,500,0.018735323115968868,0.0006854534149169922
MMDl,gaussian,5.0,same,500,-0.014159781576784894,0.0006973743438720703
MMDl,gaussian,5.0,mu+1,500,0.10507524633730793,0.0007429122924804688
MMDl,gaussian,5.0,std*2,500,0.004957054612533739,0.0007750988006591797
MMDl,gaussian,5.0,unif_law,500,0.009311423267545365,0.0007221698760986328
MMDl,laplacian,0.25,same,500,-0.022651934974752066,0.0005598068237304688
MMDl,laplacian,0.25,mu+1,500,0.07995521395582614,0.0005917549133300781
MMDl,laplacian,0.25,std*2,500,0.009062474043672523,0.0006220340728759766
MMDl,laplacian,0.25,unif_law,500,0.007922455483297427,0.0005600452423095703
MMDl,laplacian,0.5,same,500,-0.03875687657124854,0.0005593299865722656
MMDl,laplacian,0.5,mu+1,500,0.10838049410450867,0.0005791187286376953
MMDl,laplacian,0.5,std*2,500,0.0183184432968784,0.0005939006805419922
MMDl,laplacian,0.5,unif_law,500,0.011249465808440731,0.0005736351013183594
MMDl,laplacian,1.0,same,500,-0.05644437266753579,0.0005853176116943359
MMDl,laplacian,1.0,mu+1,500,0.1146620004200875,0.0005984306335449219
MMDl,laplacian,1.0,std*2,500,0.028204730653366084,0.0006363391876220703
MMDl,laplacian,1.0,unif_law,500,0.01109408701640018,0.0005824565887451172
MMDl,laplacian,2.0,same,500,-0.0643051422870187,0.0005879402160644531
MMDl,laplacian,2.0,mu+1,500,0.09260964446383355,0.0006005764007568359
MMDl,laplacian,2.0,std*2,500,0.0329367829449435,0.0006003379821777344
MMDl,laplacian,2.0,unif_law,500,0.0028411947074206407,0.001720428466796875
MMDl,laplacian,5.0,same,500,-0.049876601637574285,0.0005877017974853516
MMDl,laplacian,5.0,mu+1,500,0.05363226437003979,0.0005974769592285156
MMDl,laplacian,5.0,std*2,500,0.03173851582999356,0.0005955696105957031
MMDl,laplacian,5.0,unif_law,500,-0.006746201275851405,0.0006175041198730469
MMDq,gaussian,0.25,same,500,0.00013517197943291315,0.06104731559753418
MMDq,gaussian,0.25,mu+1,500,0.1287363492192395,0.05835866928100586
MMDq,gaussian,0.25,std*2,500,0.07348368953698231,0.058342695236206055
MMDq,gaussian,0.25,unif_law,500,0.014165693705463833,0.05809617042541504
MMDq,gaussian,0.5,same,500,-0.0007569105321888481,0.05918240547180176
MMDq,gaussian,0.5,mu+1,500,0.15905642617610838,0.05840611457824707
MMDq,gaussian,0.5,std*2,500,0.08779826402081048,0.058177947998046875
MMDq,gaussian,0.5,unif_law,500,0.009886756303559396,0.05814051628112793
MMDq,gaussian,1.0,same,500,-0.0009441929584694808,0.06770873069763184
MMDq,gaussian,1.0,mu+1,500,0.17610729854915375,0.060131072998046875
MMDq,gaussian,1.0,std*2,500,0.09209116743619072,0.05924248695373535
MMDq,gaussian,1.0,unif_law,500,0.0038233169815165002,0.058829307556152344
MMDq,gaussian,2.0,same,500,-0.0006972744841884371,0.05791115760803223
MMDq,gaussian,2.0,mu+1,500,0.1669645666035704,0.057875871658325195
MMDq,gaussian,2.0,std*2,500,0.07950390129292062,0.05978560447692871
MMDq,gaussian,2.0,unif_law,500,0.0002337000843455339,0.05949831008911133
MMDq,gaussian,5.0,same,500,-0.000394702522361845,0.05857992172241211
MMDq,gaussian,5.0,mu+1,500,0.11812135481184671,0.05898594856262207
MMDq,gaussian,5.0,std*2,500,0.04399028672118943,0.05994391441345215
MMDq,gaussian,5.0,unif_law,500,-0.0005178476997560466,0.05946779251098633
MMDq,laplacian,0.25,same,500,-0.000271920818661453,0.04140496253967285
MMDq,laplacian,0.25,mu+1,500,0.08782048674654175,0.04134416580200195
MMDq,laplacian,0.25,std*2,500,0.0359095228434676,0.04115438461303711
MMDq,laplacian,0.25,unif_law,500,0.0019566312187504487,0.041524648666381836
MMDq,laplacian,0.5,same,500,-0.0003449123576384494,0.041188716888427734
MMDq,laplacian,0.5,mu+1,500,0.1189670082655867,0.04158449172973633
MMDq,laplacian,0.5,std*2,500,0.05556735447498862,0.04149365425109863
MMDq,laplacian,0.5,unif_law,500,0.0039891045878153175,0.04125356674194336
MMDq,laplacian,1.0,same,500,-0.00026242395845388344,0.04118084907531738
MMDq,laplacian,1.0,mu+1,500,0.12321138093492201,0.04155564308166504
MMDq,laplacian,1.0,std*2,500,0.06452375005721356,0.05079793930053711
MMDq,laplacian,1.0,unif_law,500,0.007356749171814725,0.04282188415527344
MMDq,laplacian,2.0,same,500,5.570607075744416e-05,0.04186296463012695
MMDq,laplacian,2.0,mu+1,500,0.0929775343228399,0.04248213768005371
MMDq,laplacian,2.0,std*2,500,0.052409930848858255,0.0423123836517334
MMDq,laplacian,2.0,unif_law,500,0.010369325723583511,0.04171156883239746
MMDq,laplacian,5.0,same,500,0.00012737803177728657,0.04148387908935547
MMDq,laplacian,5.0,mu+1,500,0.04445031999580218,0.041733741760253906
