Kernel,Kernel_parameter,lambda,law_p,law_q,moyenne
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.18343252789821032
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.19774778511316896
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.1850273772865654
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.18218400825433012
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.15832139565819267
gaussian,2.0,0.001,unif_-1_1,normal_0_2,0.17034370747658695
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.10110455009681782
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.10317922284366825
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.08496862671094092
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.09478510710186967
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.09083716007840704
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.0936186589645512
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.09415183822407189
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.1008842402894019
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.09535428426814113
gaussian,2.0,0.001,unif_-1_1,unif_0_1,0.11035434473953426
gaussian,5.0,1,normal_0_1,normal_1_1,0.12036571837818087
gaussian,5.0,1,normal_0_1,normal_1_1,0.10151863006500264
gaussian,5.0,1,normal_0_1,normal_1_1,0.10562917656699229
gaussian,5.0,1,normal_0_1,normal_1_1,0.10970336915094364
gaussian,5.0,1,normal_0_1,normal_1_1,0.11011866047129676
gaussian,5.0,1,normal_0_1,normal_1_1,0.11050719688211358
gaussian,5.0,1,normal_0_1,normal_1_1,0.11580935413737448
gaussian,5.0,1,normal_0_1,normal_1_1,0.1212783496435816
gaussian,5.0,1,normal_0_1,normal_1_1,0.11576416513203627
gaussian,5.0,1,normal_0_1,normal_1_1,0.11097203784434724
gaussian,5.0,1,normal_0_1,normal_0_2,0.05841058104007823
gaussian,5.0,1,normal_0_1,normal_0_2,0.05281777764244516
gaussian,5.0,1,normal_0_1,normal_0_2,0.060678909680932085
gaussian,5.0,1,normal_0_1,normal_0_2,0.04594921441344686
gaussian,5.0,1,normal_0_1,normal_0_2,0.054041523674720614
gaussian,5.0,1,normal_0_1,normal_0_2,0.05120407482886741
gaussian,5.0,1,normal_0_1,normal_0_2,0.05855417508161282
gaussian,5.0,1,normal_0_1,normal_0_2,0.047384861953023154
gaussian,5.0,1,normal_0_1,normal_0_2,0.04986293825712686
gaussian,5.0,1,normal_0_1,normal_0_2,0.049674013003329055
gaussian,5.0,1,normal_0_1,unif_0_1,0.04868736651046219
gaussian,5.0,1,normal_0_1,unif_0_1,0.051565762340764605
gaussian,5.0,1,normal_0_1,unif_0_1,0.04280501402750615
gaussian,5.0,1,normal_0_1,unif_0_1,0.06014748193885686
gaussian,5.0,1,normal_0_1,unif_0_1,0.05195322831741972
gaussian,5.0,1,normal_0_1,unif_0_1,0.057301359602832475
gaussian,5.0,1,normal_0_1,unif_0_1,0.047719661877054315
gaussian,5.0,1,normal_0_1,unif_0_1,0.05992018621924219
gaussian,5.0,1,normal_0_1,unif_0_1,0.04740178094392128
gaussian,5.0,1,normal_0_1,unif_0_1,0.06110010045216281
gaussian,5.0,1,unif_-1_1,normal_1_1,0.1410966716686038
gaussian,5.0,1,unif_-1_1,normal_1_1,0.1300877771883836
gaussian,5.0,1,unif_-1_1,normal_1_1,0.1388810766712472
gaussian,5.0,1,unif_-1_1,normal_1_1,0.13698697696821802
gaussian,5.0,1,unif_-1_1,normal_1_1,0.1359441855250904
gaussian,5.0,1,unif_-1_1,normal_1_1,0.13773212567494794
gaussian,5.0,1,unif_-1_1,normal_1_1,0.14624281765342356
gaussian,5.0,1,unif_-1_1,normal_1_1,0.13330252565158945
gaussian,5.0,1,unif_-1_1,normal_1_1,0.12938597066970328
gaussian,5.0,1,unif_-1_1,normal_1_1,0.12623273071358534
gaussian,5.0,1,unif_-1_1,normal_0_2,0.08867972891272836
gaussian,5.0,1,unif_-1_1,normal_0_2,0.08890048133700279
gaussian,5.0,1,unif_-1_1,normal_0_2,0.10383356481919158
gaussian,5.0,1,unif_-1_1,normal_0_2,0.11258762324951736
gaussian,5.0,1,unif_-1_1,normal_0_2,0.09757991562773158
gaussian,5.0,1,unif_-1_1,normal_0_2,0.09618523483711851
gaussian,5.0,1,unif_-1_1,normal_0_2,0.09343277675334541
gaussian,5.0,1,unif_-1_1,normal_0_2,0.08547722011332452
gaussian,5.0,1,unif_-1_1,normal_0_2,0.10041643825463023
gaussian,5.0,1,unif_-1_1,normal_0_2,0.09881062287831031
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04420565069307254
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04167576782365204
gaussian,5.0,1,unif_-1_1,unif_0_1,0.0390936053068607
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04296835675355734
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04163451026728211
gaussian,5.0,1,unif_-1_1,unif_0_1,0.0534854822438646
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04443253424255747
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04821797048308293
gaussian,5.0,1,unif_-1_1,unif_0_1,0.04271323383298371
gaussian,5.0,1,unif_-1_1,unif_0_1,0.041744705605709864
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.1101028449734095
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.11077074797212838
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.10473262141080637
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.11561141309806125
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.10986417378955168
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.11601912630540051
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.10613491256843403
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.10788682543188997
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.13200940751794482
gaussian,5.0,0.8,normal_0_1,normal_1_1,0.1294369105317439
gaussian,5.0,0.8,normal_0_1,normal_0_2,0.04782328943684827
gaussian,5.0,0.8,normal_0_1,normal_0_2,0.06403641439361513
gaussian,5.0,0.8,normal_0_1,normal_0_2,0.058028042546819876
gaussian,5.0,0.8,normal_0_1,normal_0_2,0.048484788582835725
gaussian,5.0,0.8,normal_0_1,normal_0_2,0.055750493319824596
